37.0,0.0,74.0,0.0,28.0,14.0,38.0,46.0,8.0,2324.0,0
44.0,-1.0,80.0,-4.0,44.0,0.0,36.0,36.0,0.0,2550.0,0
42.0,-1.0,78.0,0.0,42.0,0.0,36.0,37.0,0.0,9226.0,0
46.0,0.0,85.0,-1.0,46.0,0.0,39.0,39.0,0.0,2794.0,0
37.0,0.0,95.0,0.0,10.0,20.0,58.0,84.0,26.0,9680.0,0
45.0,-4.0,88.0,0.0,44.0,-14.0,42.0,44.0,2.0,2469.0,0
37.0,0.0,104.0,0.0,26.0,6.0,67.0,78.0,12.0,3818.0,0
46.0,1.0,82.0,-3.0,44.0,-26.0,36.0,38.0,2.0,10056.0,0
48.0,3.0,88.0,0.0,46.0,0.0,40.0,42.0,2.0,10695.0,0
43.0,0.0,83.0,-2.0,42.0,-4.0,40.0,42.0,2.0,12121.0,0
46.0,1.0,83.0,0.0,46.0,6.0,37.0,36.0,0.0,6537.0,0
41.0,0.0,78.0,0.0,42.0,11.0,37.0,37.0,0.0,9059.0,0
46.0,0.0,88.0,-5.0,46.0,0.0,43.0,42.0,0.0,2914.0,0
45.0,-1.0,81.0,0.0,46.0,13.0,36.0,35.0,0.0,1097.0,0
55.0,0.0,76.0,0.0,-18.0,-19.0,21.0,94.0,74.0,1063.0,0
45.0,-1.0,76.0,0.0,44.0,-21.0,31.0,32.0,2.0,8148.0,0
37.0,0.0,74.0,-3.0,28.0,0.0,37.0,46.0,8.0,13376.0,0
41.0,0.0,108.0,0.0,42.0,2.0,67.0,67.0,0.0,3645.0,0
45.0,-5.0,88.0,0.0,44.0,0.0,44.0,44.0,0.0,4079.0,0
55.0,0.0,78.0,0.0,6.0,4.0,23.0,73.0,50.0,2490.0,0
52.0,3.0,82.0,0.0,52.0,0.0,30.0,30.0,0.0,4709.0,0
37.0,-2.0,106.0,0.0,34.0,-8.0,68.0,72.0,4.0,10102.0,0
50.0,-5.0,80.0,0.0,50.0,0.0,30.0,31.0,2.0,12581.0,0
55.0,-4.0,81.0,0.0,-4.0,2.0,26.0,86.0,60.0,850.0,0
43.0,0.0,88.0,0.0,42.0,-11.0,45.0,47.0,2.0,89.0,0
37.0,0.0,81.0,-7.0,20.0,20.0,44.0,61.0,16.0,9909.0,0
56.0,-1.0,96.0,0.0,54.0,28.0,40.0,42.0,2.0,1928.0,0
41.0,0.0,87.0,2.0,38.0,-1.0,46.0,48.0,2.0,2731.0,0
46.0,1.0,88.0,0.0,46.0,0.0,41.0,41.0,0.0,6720.0,0
55.0,0.0,78.0,0.0,16.0,1.0,23.0,63.0,40.0,8856.0,0
49.0,2.0,78.0,0.0,50.0,18.0,29.0,29.0,0.0,1871.0,0
37.0,0.0,75.0,3.0,24.0,0.0,38.0,52.0,14.0,5156.0,0
53.0,0.0,86.0,0.0,52.0,-17.0,33.0,35.0,2.0,9548.0,0
41.0,0.0,97.0,0.0,42.0,23.0,56.0,55.0,0.0,2139.0,0
37.0,-2.0,79.0,0.0,24.0,0.0,42.0,55.0,14.0,5519.0,0
43.0,-2.0,89.0,0.0,42.0,-8.0,46.0,48.0,2.0,10385.0,0
56.0,0.0,76.0,0.0,-4.0,177.0,20.0,81.0,62.0,1836.0,0
45.0,1.0,86.0,3.0,44.0,0.0,41.0,42.0,2.0,6275.0,0
50.0,-3.0,86.0,0.0,50.0,0.0,37.0,37.0,0.0,10684.0,0
39.0,0.0,86.0,6.0,38.0,0.0,46.0,47.0,0.0,12510.0,0
56.0,0.0,97.0,0.0,42.0,3.0,41.0,55.0,14.0,13666.0,0
38.0,3.0,83.0,0.0,36.0,-26.0,45.0,46.0,2.0,676.0,0
56.0,1.0,87.0,0.0,56.0,8.0,31.0,30.0,0.0,11432.0,0
41.0,0.0,76.0,0.0,42.0,17.0,35.0,35.0,0.0,7608.0,0
49.0,0.0,87.0,0.0,46.0,-4.0,38.0,41.0,2.0,4346.0,0
44.0,0.0,81.0,-7.0,44.0,0.0,38.0,37.0,0.0,3164.0,0
59.0,0.0,86.0,0.0,56.0,-17.0,28.0,30.0,2.0,7596.0,0
51.0,2.0,82.0,0.0,52.0,7.0,31.0,30.0,0.0,1861.0,0
44.0,0.0,77.0,0.0,44.0,0.0,33.0,34.0,0.0,5462.0,0
41.0,2.0,78.0,0.0,38.0,-35.0,37.0,39.0,2.0,9473.0,0
47.0,-4.0,84.0,-2.0,46.0,0.0,37.0,38.0,0.0,9720.0,0
62.0,0.0,109.0,0.0,62.0,6.0,48.0,47.0,0.0,11766.0,0
55.0,0.0,77.0,0.0,20.0,-30.0,22.0,57.0,34.0,6003.0,0
41.0,0.0,79.0,-2.0,38.0,-13.0,38.0,40.0,2.0,10210.0,0
46.0,0.0,90.0,3.0,46.0,0.0,44.0,44.0,0.0,7535.0,0
59.0,1.0,86.0,1.0,60.0,17.0,28.0,27.0,0.0,5870.0,0
37.0,1.0,97.0,0.0,34.0,1.0,60.0,64.0,4.0,3817.0,0
81.0,-3.0,86.0,-3.0,-40.0,0.0,4.0,127.0,122.0,10071.0,0
55.0,-1.0,81.0,-5.0,54.0,-7.0,26.0,27.0,0.0,14397.0,0
55.0,-4.0,80.0,0.0,54.0,0.0,25.0,26.0,0.0,13737.0,0
42.0,1.0,81.0,0.0,42.0,0.0,38.0,39.0,2.0,14004.0,0
53.0,0.0,81.0,0.0,54.0,28.0,28.0,27.0,0.0,11847.0,0
37.0,0.0,78.0,0.0,20.0,-6.0,42.0,57.0,16.0,6019.0,0
83.0,-5.0,86.0,0.0,-4.0,-15.0,4.0,92.0,88.0,13626.0,0
44.0,5.0,88.0,-2.0,44.0,9.0,44.0,44.0,0.0,7987.0,0
79.0,-1.0,83.0,0.0,-30.0,0.0,4.0,114.0,110.0,7144.0,0
56.0,1.0,86.0,0.0,56.0,16.0,30.0,29.0,0.0,8755.0,0
38.0,4.0,80.0,0.0,36.0,-6.0,42.0,44.0,2.0,6750.0,0
46.0,4.0,86.0,0.0,44.0,-8.0,40.0,42.0,2.0,2910.0,0
37.0,0.0,78.0,0.0,10.0,-14.0,41.0,68.0,26.0,6741.0,0
47.0,0.0,86.0,5.0,46.0,0.0,39.0,40.0,0.0,2432.0,0
81.0,1.0,84.0,0.0,-12.0,13.0,3.0,97.0,94.0,11480.0,0
37.0,0.0,78.0,0.0,8.0,-13.0,42.0,70.0,28.0,14274.0,0
45.0,0.0,79.0,-1.0,44.0,-2.0,34.0,35.0,0.0,1455.0,0
45.0,1.0,86.0,0.0,46.0,28.0,41.0,40.0,0.0,5676.0,0
82.0,1.0,86.0,0.0,-40.0,9.0,4.0,128.0,124.0,13207.0,0
45.0,0.0,82.0,0.0,46.0,24.0,37.0,35.0,0.0,1006.0,0
46.0,0.0,82.0,0.0,44.0,-10.0,36.0,38.0,2.0,14460.0,0
44.0,0.0,81.0,0.0,42.0,-10.0,38.0,40.0,2.0,7791.0,0
56.0,0.0,79.0,0.0,16.0,21.0,23.0,63.0,40.0,9902.0,0
82.0,2.0,86.0,0.0,-2.0,5.0,3.0,88.0,84.0,10782.0,0
38.0,5.0,77.0,0.0,38.0,13.0,39.0,38.0,0.0,6677.0,0
39.0,-2.0,88.0,0.0,38.0,0.0,49.0,50.0,0.0,13151.0,0
53.0,3.0,86.0,0.0,52.0,-20.0,33.0,34.0,2.0,10434.0,0
55.0,0.0,93.0,0.0,50.0,16.0,37.0,44.0,6.0,10769.0,0
41.0,0.0,83.0,0.0,38.0,-19.0,42.0,44.0,2.0,4118.0,0
38.0,5.0,105.0,0.0,38.0,0.0,67.0,66.0,0.0,10732.0,0
37.0,0.0,75.0,1.0,20.0,-4.0,38.0,54.0,16.0,7968.0,0
41.0,-5.0,82.0,0.0,42.0,0.0,41.0,41.0,0.0,13045.0,0
46.0,0.0,100.0,-3.0,46.0,0.0,54.0,53.0,0.0,5101.0,0
56.0,0.0,96.0,8.0,50.0,0.0,40.0,47.0,6.0,6438.0,0
56.0,-1.0,77.0,-4.0,24.0,-13.0,22.0,54.0,32.0,4009.0,0
37.0,0.0,78.0,-6.0,6.0,0.0,41.0,73.0,32.0,12299.0,0
55.0,0.0,88.0,-1.0,54.0,0.0,34.0,34.0,0.0,5067.0,0
51.0,2.0,88.0,0.0,52.0,17.0,37.0,37.0,0.0,12795.0,0
53.0,0.0,109.0,5.0,54.0,28.0,56.0,55.0,0.0,3075.0,0
56.0,-2.0,80.0,0.0,56.0,5.0,24.0,23.0,0.0,2828.0,0
42.0,3.0,80.0,-1.0,42.0,0.0,38.0,39.0,2.0,8231.0,0
47.0,-1.0,86.0,-3.0,46.0,-5.0,39.0,40.0,0.0,4557.0,0
37.0,0.0,81.0,0.0,-2.0,11.0,44.0,84.0,40.0,1377.0,0
38.0,0.0,92.0,0.0,20.0,2.0,54.0,71.0,18.0,5821.0,0
46.0,0.0,107.0,0.0,46.0,3.0,61.0,60.0,0.0,13942.0,0
37.0,0.0,102.0,0.0,36.0,0.0,64.0,66.0,2.0,87.0,0
37.0,-4.0,104.0,0.0,36.0,-2.0,67.0,68.0,0.0,9364.0,0
37.0,0.0,99.0,0.0,30.0,9.0,61.0,68.0,6.0,8498.0,0
37.0,0.0,80.0,0.0,36.0,12.0,43.0,44.0,2.0,2311.0,0
37.0,0.0,76.0,0.0,36.0,8.0,39.0,39.0,0.0,4017.0,0
55.0,0.0,83.0,-4.0,54.0,0.0,27.0,28.0,2.0,10671.0,0
102.0,0.0,102.0,-7.0,70.0,-6.0,1.0,33.0,32.0,5255.0,0
46.0,4.0,76.0,2.0,46.0,0.0,30.0,30.0,0.0,11194.0,0
37.0,0.0,81.0,0.0,38.0,21.0,43.0,42.0,0.0,3066.0,0
47.0,4.0,83.0,0.0,46.0,0.0,36.0,36.0,0.0,6258.0,0
41.0,4.0,83.0,0.0,38.0,0.0,42.0,44.0,2.0,14105.0,0
85.0,0.0,88.0,7.0,2.0,0.0,3.0,86.0,82.0,59.0,0
46.0,4.0,77.0,0.0,46.0,1.0,31.0,30.0,0.0,4076.0,0
37.0,0.0,83.0,-3.0,-4.0,-12.0,46.0,88.0,42.0,4616.0,0
41.0,3.0,83.0,0.0,38.0,-26.0,41.0,44.0,2.0,13766.0,0
44.0,0.0,81.0,-4.0,44.0,6.0,38.0,37.0,0.0,13627.0,0
54.0,0.0,87.0,4.0,54.0,0.0,33.0,33.0,0.0,6965.0,0
42.0,0.0,77.0,-6.0,42.0,0.0,34.0,35.0,2.0,4156.0,0
45.0,0.0,85.0,0.0,44.0,12.0,41.0,41.0,0.0,8070.0,0
54.0,1.0,81.0,-4.0,54.0,0.0,27.0,26.0,0.0,9614.0,0
51.0,1.0,80.0,0.0,52.0,9.0,29.0,28.0,0.0,11755.0,0
37.0,2.0,76.0,5.0,34.0,0.0,39.0,43.0,4.0,2074.0,0
44.0,0.0,81.0,0.0,44.0,13.0,38.0,37.0,0.0,12588.0,0
45.0,0.0,90.0,0.0,46.0,11.0,44.0,43.0,0.0,564.0,0
41.0,5.0,77.0,0.0,38.0,0.0,36.0,38.0,2.0,12666.0,0
56.0,0.0,86.0,0.0,54.0,-29.0,30.0,32.0,2.0,5752.0,0
43.0,0.0,76.0,0.0,44.0,31.0,33.0,32.0,0.0,11845.0,0
101.0,0.0,102.0,0.0,72.0,15.0,1.0,30.0,28.0,1616.0,0
50.0,-2.0,111.0,0.0,50.0,0.0,61.0,62.0,0.0,108.0,0
45.0,3.0,81.0,2.0,44.0,0.0,37.0,37.0,0.0,6346.0,0
82.0,0.0,85.0,-1.0,-2.0,9.0,3.0,88.0,84.0,3857.0,0
40.0,-5.0,84.0,0.0,38.0,0.0,45.0,46.0,2.0,6120.0,0
55.0,-2.0,85.0,0.0,54.0,-6.0,30.0,31.0,2.0,654.0,0
55.0,0.0,97.0,-2.0,46.0,-4.0,41.0,50.0,8.0,1936.0,0
47.0,3.0,88.0,2.0,46.0,0.0,41.0,41.0,0.0,13882.0,0
37.0,0.0,78.0,0.0,0.0,-2.0,42.0,78.0,36.0,2196.0,0
53.0,0.0,83.0,0.0,54.0,6.0,30.0,29.0,0.0,1089.0,0
55.0,0.0,78.0,0.0,2.0,-12.0,23.0,75.0,52.0,1556.0,0
55.0,0.0,96.0,2.0,42.0,-3.0,41.0,55.0,14.0,8305.0,0
53.0,1.0,88.0,0.0,54.0,0.0,34.0,33.0,0.0,12700.0,0
79.0,-1.0,83.0,-1.0,-40.0,2.0,4.0,124.0,120.0,9900.0,0
56.0,0.0,97.0,0.0,42.0,19.0,41.0,55.0,14.0,3311.0,0
44.0,4.0,85.0,0.0,44.0,1.0,41.0,41.0,0.0,1667.0,0
83.0,0.0,86.0,0.0,-6.0,-14.0,3.0,94.0,90.0,6886.0,0
39.0,0.0,81.0,0.0,38.0,0.0,42.0,42.0,0.0,8841.0,0
37.0,2.0,80.0,0.0,18.0,-11.0,43.0,62.0,20.0,5244.0,0
41.0,1.0,75.0,0.0,42.0,10.0,34.0,34.0,0.0,3797.0,0
55.0,5.0,80.0,0.0,54.0,0.0,25.0,26.0,0.0,7281.0,0
39.0,0.0,79.0,-3.0,38.0,0.0,40.0,41.0,0.0,14044.0,0
47.0,5.0,95.0,3.0,46.0,0.0,48.0,49.0,0.0,10431.0,0
55.0,0.0,77.0,0.0,-28.0,-9.0,21.0,105.0,84.0,4679.0,0
37.0,0.0,100.0,0.0,34.0,0.0,64.0,67.0,4.0,3812.0,0
82.0,3.0,86.0,0.0,-22.0,15.0,4.0,109.0,106.0,14383.0,0
48.0,0.0,90.0,8.0,46.0,-3.0,42.0,44.0,2.0,5086.0,0
49.0,-2.0,86.0,0.0,46.0,-30.0,38.0,40.0,2.0,3245.0,0
83.0,0.0,86.0,0.0,-2.0,0.0,3.0,88.0,86.0,1088.0,0
41.0,0.0,81.0,1.0,42.0,3.0,39.0,39.0,0.0,5392.0,0
41.0,3.0,84.0,0.0,42.0,13.0,43.0,43.0,0.0,7787.0,0
60.0,0.0,110.0,-6.0,60.0,0.0,50.0,51.0,2.0,12457.0,0
40.0,3.0,76.0,0.0,38.0,0.0,36.0,37.0,2.0,1116.0,0
52.0,1.0,77.0,0.0,52.0,0.0,25.0,25.0,0.0,4623.0,0
55.0,0.0,79.0,2.0,24.0,13.0,24.0,56.0,32.0,1887.0,0
37.0,4.0,79.0,2.0,16.0,0.0,41.0,63.0,22.0,6156.0,0
41.0,0.0,84.0,0.0,42.0,9.0,43.0,43.0,0.0,11304.0,0
43.0,0.0,87.0,5.0,42.0,0.0,44.0,46.0,2.0,11749.0,0
37.0,0.0,104.0,0.0,26.0,-21.0,67.0,78.0,12.0,2656.0,0
42.0,0.0,83.0,8.0,42.0,0.0,41.0,41.0,0.0,12482.0,0
49.0,1.0,95.0,5.0,50.0,0.0,46.0,46.0,0.0,12590.0,0
53.0,0.0,88.0,5.0,54.0,0.0,34.0,33.0,0.0,10486.0,0
37.0,5.0,79.0,0.0,18.0,0.0,42.0,61.0,20.0,137.0,0
55.0,0.0,82.0,0.0,-40.0,-28.0,26.0,123.0,96.0,10835.0,0
44.0,0.0,79.0,0.0,42.0,-30.0,35.0,37.0,2.0,13440.0,0
49.0,0.0,81.0,0.0,46.0,-8.0,33.0,35.0,2.0,2026.0,0
37.0,0.0,104.0,1.0,24.0,0.0,67.0,80.0,14.0,10749.0,0
40.0,3.0,77.0,0.0,38.0,0.0,37.0,38.0,2.0,6602.0,0
43.0,0.0,86.0,0.0,44.0,25.0,42.0,42.0,0.0,2393.0,0
51.0,5.0,84.0,0.0,52.0,16.0,33.0,32.0,0.0,13416.0,0
55.0,0.0,77.0,0.0,8.0,-14.0,22.0,70.0,48.0,1384.0,0
47.0,5.0,78.0,1.0,46.0,0.0,31.0,32.0,0.0,7027.0,0
37.0,0.0,79.0,-3.0,36.0,-5.0,42.0,43.0,0.0,13116.0,0
37.0,0.0,106.0,0.0,26.0,-23.0,68.0,80.0,12.0,13798.0,0
55.0,0.0,83.0,0.0,56.0,28.0,28.0,26.0,0.0,5461.0,0
38.0,0.0,76.0,0.0,38.0,13.0,38.0,37.0,0.0,8745.0,0
46.0,0.0,86.0,0.0,44.0,-27.0,41.0,42.0,2.0,10200.0,0
51.0,0.0,81.0,0.0,52.0,11.0,29.0,29.0,0.0,2809.0,0
55.0,0.0,81.0,0.0,-22.0,-27.0,26.0,105.0,78.0,5070.0,0
41.0,1.0,88.0,0.0,38.0,-30.0,47.0,50.0,2.0,11824.0,0
56.0,2.0,98.0,0.0,52.0,1.0,42.0,46.0,4.0,14500.0,0
55.0,0.0,77.0,0.0,18.0,26.0,22.0,59.0,38.0,13628.0,0
56.0,0.0,77.0,13.0,-4.0,0.0,21.0,83.0,62.0,3656.0,0
43.0,0.0,83.0,-5.0,42.0,-13.0,39.0,41.0,2.0,12975.0,0
105.0,-1.0,106.0,-4.0,70.0,-5.0,1.0,36.0,36.0,509.0,0
53.0,0.0,86.0,0.0,52.0,-24.0,32.0,34.0,2.0,9725.0,0
56.0,0.0,95.0,0.0,52.0,2.0,40.0,44.0,4.0,9580.0,0
42.0,0.0,77.0,0.0,42.0,5.0,35.0,35.0,0.0,3276.0,0
55.0,0.0,96.0,0.0,46.0,-20.0,41.0,50.0,8.0,1184.0,0
55.0,0.0,92.0,0.0,34.0,-8.0,37.0,59.0,22.0,3195.0,0
41.0,0.0,86.0,-1.0,42.0,5.0,45.0,44.0,0.0,1436.0,0
44.0,0.0,80.0,-3.0,44.0,2.0,36.0,36.0,0.0,7066.0,0
49.0,0.0,95.0,5.0,46.0,-10.0,46.0,48.0,2.0,115.0,0
41.0,0.0,83.0,0.0,42.0,2.0,42.0,42.0,0.0,9347.0,0
37.0,0.0,103.0,-2.0,28.0,0.0,66.0,75.0,8.0,13573.0,0
56.0,0.0,76.0,0.0,-4.0,1329.0,20.0,81.0,62.0,1931.0,0
55.0,0.0,77.0,0.0,-2.0,-7.0,21.0,79.0,58.0,691.0,0
45.0,0.0,79.0,0.0,46.0,7.0,34.0,33.0,0.0,13204.0,0
45.0,0.0,88.0,-1.0,46.0,16.0,42.0,41.0,0.0,2961.0,0
46.0,0.0,87.0,0.0,46.0,0.0,41.0,41.0,0.0,13741.0,0
37.0,0.0,79.0,0.0,16.0,-4.0,43.0,64.0,22.0,621.0,0
44.0,-2.0,108.0,0.0,42.0,-27.0,64.0,66.0,2.0,2616.0,0
37.0,0.0,106.0,2.0,36.0,0.0,69.0,70.0,0.0,3545.0,0
39.0,0.0,76.0,-1.0,38.0,-1.0,36.0,37.0,0.0,7280.0,0
49.0,0.0,106.0,0.0,46.0,-25.0,57.0,59.0,2.0,4932.0,0
37.0,0.0,96.0,0.0,20.0,6.0,59.0,75.0,16.0,9867.0,0
53.0,0.0,81.0,0.0,52.0,-22.0,28.0,29.0,2.0,1169.0,0
55.0,0.0,92.0,0.0,-6.0,-21.0,36.0,99.0,64.0,14041.0,0
38.0,1.0,77.0,0.0,38.0,5.0,39.0,38.0,0.0,2532.0,0
37.0,0.0,76.0,0.0,34.0,21.0,39.0,43.0,4.0,9358.0,0
41.0,0.0,76.0,0.0,42.0,2.0,35.0,35.0,0.0,1965.0,0
43.0,0.0,81.0,0.0,42.0,-14.0,38.0,40.0,2.0,7728.0,0
37.0,4.0,100.0,0.0,28.0,0.0,63.0,72.0,8.0,9859.0,0
37.0,0.0,92.0,0.0,16.0,1.0,54.0,76.0,22.0,12289.0,0
37.0,-110.0,106.0,0.0,34.0,-3.0,69.0,72.0,4.0,3930.0,0
48.0,0.0,87.0,-2.0,46.0,-4.0,39.0,41.0,2.0,4628.0,0
46.0,4.0,76.0,0.0,46.0,9.0,30.0,29.0,0.0,10804.0,0
56.0,0.0,96.0,0.0,52.0,-2.0,40.0,44.0,4.0,6470.0,0
80.0,0.0,84.0,-1.0,-28.0,-24.0,4.0,112.0,108.0,49.0,0
37.0,0.0,83.0,0.0,0.0,4.0,46.0,83.0,36.0,7490.0,0
53.0,0.0,86.0,0.0,54.0,29.0,33.0,32.0,0.0,12334.0,0
55.0,5.0,84.0,5.0,54.0,0.0,29.0,30.0,0.0,13986.0,0
50.0,0.0,78.0,4.0,50.0,0.0,28.0,29.0,0.0,4417.0,0
37.0,0.0,76.0,2.0,34.0,0.0,39.0,42.0,2.0,12647.0,0
40.0,0.0,84.0,7.0,38.0,0.0,44.0,45.0,2.0,7412.0,0
37.0,0.0,83.0,0.0,34.0,1.0,46.0,49.0,4.0,2069.0,0
43.0,1.0,79.0,0.0,42.0,-6.0,35.0,37.0,2.0,13726.0,0
46.0,5.0,83.0,0.0,44.0,-23.0,37.0,39.0,2.0,7964.0,0
56.0,0.0,83.0,0.0,54.0,-29.0,27.0,29.0,2.0,6068.0,0
41.0,0.0,79.0,-1.0,38.0,-16.0,38.0,40.0,2.0,6853.0,0
37.0,-2.0,76.0,0.0,38.0,7.0,38.0,37.0,0.0,13062.0,0
46.0,-3.0,93.0,3.0,46.0,6.0,47.0,46.0,0.0,663.0,0
40.0,-2.0,76.0,-2.0,38.0,0.0,36.0,37.0,2.0,8277.0,0
80.0,0.0,84.0,-1.0,-38.0,-7.0,4.0,123.0,118.0,10061.0,0
55.0,0.0,92.0,0.0,34.0,-12.0,37.0,59.0,22.0,3991.0,0
49.0,0.0,76.0,-5.0,46.0,-18.0,27.0,30.0,2.0,12926.0,0
39.0,2.0,81.0,2.0,38.0,0.0,42.0,42.0,0.0,9345.0,0
61.0,0.0,111.0,0.0,62.0,23.0,50.0,49.0,0.0,5292.0,0
51.0,0.0,88.0,3.0,52.0,0.0,36.0,36.0,0.0,6963.0,0
37.0,0.0,78.0,0.0,20.0,-6.0,41.0,57.0,16.0,11746.0,0
44.0,0.0,81.0,0.0,42.0,-16.0,37.0,39.0,2.0,9023.0,0
45.0,0.0,81.0,0.0,44.0,-28.0,36.0,37.0,2.0,9715.0,0
53.0,-3.0,84.0,0.0,54.0,1.0,31.0,30.0,0.0,1680.0,0
49.0,0.0,82.0,0.0,50.0,15.0,33.0,33.0,0.0,3394.0,0
41.0,0.0,83.0,5.0,38.0,-6.0,42.0,44.0,2.0,6531.0,0
49.0,-1.0,87.0,0.0,50.0,0.0,38.0,38.0,0.0,4318.0,0
79.0,0.0,83.0,0.0,-30.0,0.0,4.0,114.0,110.0,5785.0,0
45.0,-3.0,77.0,0.0,46.0,21.0,31.0,30.0,0.0,8268.0,0
39.0,1.0,75.0,0.0,38.0,0.0,36.0,36.0,0.0,8642.0,0
81.0,0.0,84.0,0.0,-14.0,5.0,3.0,100.0,96.0,4882.0,0
43.0,-1.0,77.0,0.0,42.0,-7.0,34.0,36.0,2.0,12976.0,0
38.0,0.0,78.0,4.0,38.0,0.0,40.0,39.0,0.0,2349.0,0
42.0,-2.0,108.0,0.0,42.0,0.0,66.0,67.0,0.0,10195.0,0
37.0,0.0,77.0,5.0,38.0,25.0,39.0,38.0,0.0,14163.0,0
51.0,2.0,79.0,0.0,52.0,19.0,27.0,27.0,0.0,4396.0,0
46.0,0.0,85.0,-1.0,46.0,-2.0,39.0,39.0,0.0,4403.0,0
105.0,0.0,107.0,3.0,70.0,0.0,1.0,37.0,36.0,1442.0,0
55.0,0.0,77.0,-3.0,18.0,2.0,22.0,59.0,38.0,12286.0,0
46.0,0.0,77.0,-1.0,46.0,-1.0,32.0,31.0,0.0,13885.0,0
42.0,0.0,79.0,8.0,42.0,0.0,38.0,38.0,0.0,11406.0,0
55.0,0.0,93.0,3.0,44.0,-1.0,37.0,49.0,12.0,7789.0,0
45.0,0.0,88.0,-2.0,44.0,-3.0,43.0,44.0,2.0,717.0,0
56.0,-2.0,86.0,0.0,56.0,0.0,31.0,30.0,0.0,3439.0,0
41.0,-3.0,81.0,0.0,42.0,5.0,40.0,40.0,0.0,4408.0,0
52.0,2.0,88.0,0.0,52.0,-3.0,35.0,36.0,0.0,6277.0,0
45.0,-4.0,85.0,-1.0,44.0,0.0,41.0,41.0,0.0,9738.0,0
55.0,0.0,95.0,0.0,42.0,6.0,40.0,54.0,14.0,2708.0,0
46.0,0.0,82.0,0.0,44.0,-16.0,36.0,38.0,2.0,10860.0,0
37.0,0.0,78.0,0.0,-4.0,5.0,41.0,83.0,42.0,6067.0,0
37.0,1.0,90.0,0.0,26.0,0.0,53.0,64.0,12.0,10630.0,0
37.0,0.0,98.0,0.0,28.0,-10.0,61.0,70.0,8.0,9769.0,0
37.0,4.0,77.0,0.0,0.0,0.0,40.0,77.0,36.0,5861.0,0
37.0,0.0,77.0,0.0,6.0,1.0,40.0,72.0,32.0,10863.0,0
44.0,0.0,81.0,-1.0,44.0,1.0,38.0,37.0,0.0,4862.0,0
45.0,0.0,76.0,0.0,46.0,29.0,30.0,29.0,0.0,10814.0,0
37.0,0.0,107.0,0.0,36.0,-12.0,69.0,71.0,2.0,5127.0,0
37.0,4.0,104.0,0.0,20.0,-22.0,66.0,83.0,16.0,5286.0,0
63.0,-3.0,111.0,0.0,62.0,0.0,47.0,49.0,2.0,9629.0,0
43.0,-2.0,84.0,0.0,42.0,-21.0,41.0,43.0,2.0,3441.0,0
